,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days
48315,42.5,1.0,2.0,7.0,1.0,3,1.0,0,24,0,0,0,0
48316,57.5,0.0,2.0,1.0,0.0,2,1.0,0,6,0,1,15,4
48317,22.5,1.0,2.0,2.0,0.0,1,1.0,14,156,NaN,1,22,0
48318,21.0,1.0,1.0,1.0,0.0,2,0.0,17,0,0,0,0,0
48319,20.0,1.0,1.0,1.0,0.0,2,1.0,16,156,10,1,14,24
48320,42.5,0.0,4.0,7.0,0.0,1,1.0,21,2,0,1,17,0
48321,42.5,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0
48322,16.0,0.0,1.0,2.0,1.0,2,0.0,15,0,0,1,15,1
48323,42.5,1.0,4.0,2.0,0.0,3,1.0,16,0,0,1,18,0
48324,27.5,1.0,4.0,1.0,0.0,1,1.0,23,260,4,0,0,0
48325,32.5,0.0,3.0,1.0,0.0,1,1.0,12,24,5,1,16,0
48326,12.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48327,27.5,1.0,1.0,1.0,0.0,2,1.0,0,156,3,1,18,280
48328,32.5,1.0,1.0,1.0,1.0,1,1.0,0,15,1,1,13,120
48329,42.5,0.0,1.0,1.0,1.0,1,1.0,21,312,4,1,10,52
48330,15.0,0.0,4.0,1.0,0.0,1,0.0,21,0,0,0,0,0
48331,17.0,1.0,2.0,1.0,0.0,2,1.0,18,4,4,0,0,0
48332,42.5,0.0,2.0,1.0,0.0,3,1.0,18,2,1,1,16,4
48333,19.0,1.0,2.0,2.0,1.0,3,0.0,16,0,0,0,0,0
48334,24.5,1.0,1.0,3.0,1.0,1,1.0,0,0,0,1,16,0
48335,57.5,1.0,1.0,3.0,1.0,2,1.0,0,104,6,1,16,0
48336,22.5,1.0,3.0,1.0,0.0,2,1.0,15,1,0,1,18,0
48337,22.5,0.0,2.0,1.0,1.0,1,1.0,19,0,0,0,0,0
48338,24.5,0.0,4.0,7.0,0.0,2,1.0,22,3,0,0,0,0
48339,14.0,1.0,4.0,2.0,0.0,1,0.0,16,0,0,0,0,0
48340,15.0,1.0,4.0,1.0,0.0,1,0.0,21,0,0,0,0,0
48341,57.5,0.0,4.0,1.0,0.0,2,0.0,18,0,0,0,0,0
48342,12.0,1.0,2.0,1.0,1.0,2,0.0,8,0,0,0,0,0
48343,57.5,1.0,1.0,2.0,0.0,2,0.0,19,0,0,0,0,0
48344,12.0,1.0,4.0,1.0,0.0,3,0.0,18,0,0,0,0,0
48345,42.5,1.0,4.0,1.0,0.0,1,1.0,16,0,0,1,15,6
48346,42.5,1.0,4.0,1.0,0.0,1,1.0,13,156,3,0,0,0
48347,22.5,1.0,1.0,1.0,0.0,2,1.0,0,360,2,1,16,156
48348,57.5,0.0,2.0,5.0,0.0,2,0.0,0,0,0,0,0,0
48349,57.5,0.0,2.0,7.0,0.0,1,0.0,16,0,0,0,0,0
48350,12.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48351,22.5,1.0,2.0,3.0,1.0,3,0.0,13,0,0,0,0,0
48352,70.0,0.0,4.0,5.0,0.0,2,0.0,21,0,0,0,0,0
48353,18.0,0.0,4.0,7.0,0.0,2,1.0,0,24,4,0,0,0
48354,42.5,0.0,1.0,3.0,1.0,1,1.0,14,0,0,1,16,0
48355,20.0,0.0,1.0,1.0,0.0,2,1.0,0,156,4,1,17,208
48356,24.5,0.0,2.0,7.0,0.0,1,1.0,21,104,2,1,19,0
48357,22.5,0.0,2.0,2.0,0.0,1,1.0,0,5,0,0,0,0
48358,24.5,1.0,2.0,7.0,1.0,2,1.0,19,NaN,NaN,1,24,115
48359,57.5,0.0,4.0,1.0,0.0,1,1.0,15,0,0,1,14,0
48360,17.0,0.0,2.0,1.0,0.0,2,0.0,6,0,0,0,0,0
48361,57.5,0.0,2.0,3.0,0.0,2,0.0,0,0,0,0,0,0
48362,27.5,0.0,3.0,1.0,0.0,2,1.0,19,48,3,1,20,0
48363,27.5,0.0,3.0,5.0,0.0,1,1.0,18,0,0,0,0,0
48364,70.0,0.0,2.0,1.0,0.0,3,1.0,12,24,0,0,0,0
48365,27.5,0.0,3.0,7.0,1.0,1,1.0,0,100,0,1,20,0
48366,12.0,0.0,4.0,1.0,1.0,1,0.0,16,0,0,0,0,0
48367,70.0,0.0,1.0,1.0,0.0,1,0.0,21,0,0,0,0,0
48368,17.0,1.0,4.0,1.0,0.0,3,0.0,16,0,0,0,0,0
48369,57.5,1.0,3.0,1.0,0.0,1,1.0,0,0,0,0,0,0
48370,42.5,1.0,2.0,7.0,0.0,1,1.0,21,24,1,1,16,0
48371,42.5,1.0,3.0,1.0,0.0,2,1.0,0,36,1,1,17,0
48372,22.5,0.0,3.0,1.0,0.0,1,1.0,15,156,2,0,0,0
48373,70.0,1.0,2.0,2.0,0.0,1,1.0,0,0,0,0,0,0
48374,24.5,0.0,4.0,7.0,0.0,3,1.0,0,0,0,1,16,0
48375,27.5,1.0,2.0,7.0,0.0,1,1.0,12,48,8,1,18,0
48376,42.5,1.0,2.0,1.0,0.0,3,1.0,19,260,NaN,1,11,0
48377,24.5,1.0,4.0,1.0,1.0,2,1.0,18,84,0,0,0,0
48378,22.5,0.0,4.0,1.0,0.0,1,1.0,16,12,1,1,17,0
48379,42.5,1.0,2.0,5.0,0.0,1,0.0,0,0,0,0,0,0
48380,70.0,0.0,4.0,1.0,0.0,2,1.0,15,0,0,1,28,0
48381,22.5,0.0,1.0,1.0,1.0,2,1.0,21,0,0,0,0,0
48382,21.0,0.0,1.0,1.0,0.0,3,1.0,0,144,5,1,17,260
48383,16.0,1.0,1.0,2.0,1.0,1,1.0,0,3,0,1,12,0
48384,13.0,0.0,4.0,2.0,0.0,2,0.0,0,0,0,0,0,0
48385,57.5,0.0,4.0,1.0,0.0,2,1.0,18,6,1,1,15,0
48386,17.0,0.0,3.0,7.0,0.0,1,1.0,0,4,10,0,0,0
48387,14.0,1.0,2.0,1.0,0.0,2,0.0,19,0,0,0,0,0
48388,57.5,1.0,3.0,1.0,0.0,1,1.0,16,364,3,1,31,0
48389,14.0,1.0,4.0,1.0,0.0,1,0.0,19,0,0,0,0,0
48390,32.5,0.0,3.0,1.0,0.0,3,1.0,14,0,0,0,0,0
48391,24.5,1.0,1.0,7.0,1.0,2,1.0,14,10,0,1,16,0
48392,21.0,0.0,1.0,1.0,0.0,1,1.0,0,36,2,0,0,0
48393,15.0,0.0,2.0,2.0,1.0,3,0.0,19,0,0,0,0,0
48394,14.0,1.0,4.0,1.0,0.0,3,0.0,10,0,0,0,0,0
48395,70.0,1.0,3.0,7.0,0.0,1,1.0,18,24,0,0,0,0
48396,70.0,1.0,2.0,1.0,0.0,1,1.0,15,260,1,0,0,0
48397,21.0,1.0,2.0,6.0,0.0,3,1.0,15,24,1,1,19,0
48398,42.5,0.0,4.0,5.0,0.0,1,0.0,18,0,0,0,0,0
48399,24.5,0.0,2.0,1.0,0.0,2,1.0,6,312,5,1,18,60
48400,32.5,1.0,1.0,1.0,0.0,1,0.0,26,0,0,0,0,0
48401,32.5,1.0,3.0,2.0,0.0,1,1.0,21,52,2,1,15,0
48402,12.0,1.0,1.0,2.0,1.0,1,1.0,21,12,NaN,1,8,60
48403,70.0,1.0,4.0,5.0,0.0,1,1.0,14,208,4,1,21,0
48404,16.0,0.0,4.0,1.0,0.0,2,1.0,16,72,4,1,15,8
48405,32.5,0.0,1.0,1.0,1.0,2,1.0,18,260,3,1,13,364
48406,13.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48407,22.5,1.0,4.0,1.0,0.0,2,1.0,10,0,0,0,0,0
48408,57.5,1.0,2.0,1.0,0.0,2,1.0,17,52,3,1,15,260
48409,24.5,0.0,1.0,2.0,1.0,2,1.0,15,30,1,0,0,0
48410,22.5,1.0,2.0,7.0,0.0,3,1.0,13,0,0,1,15,0
48411,13.0,0.0,1.0,1.0,1.0,2,0.0,22,0,0,0,0,0
48412,19.0,0.0,2.0,7.0,0.0,3,1.0,19,NaN,1,0,0,0
48413,12.0,0.0,2.0,7.0,0.0,1,0.0,17,0,0,0,0,0
48414,22.5,0.0,2.0,1.0,1.0,1,1.0,17,4,1,1,21,0
48415,32.5,1.0,4.0,7.0,0.0,3,1.0,16,260,3,0,0,0
48416,13.0,0.0,2.0,1.0,1.0,2,0.0,13,0,0,0,0,0
48417,17.0,0.0,4.0,1.0,0.0,1,1.0,0,24,0,1,16,1
48418,42.5,1.0,4.0,1.0,0.0,1,1.0,16,312,4,1,16,0
48419,42.5,0.0,1.0,1.0,1.0,1,1.0,0,4,0,1,17,0
48420,42.5,1.0,4.0,2.0,0.0,1,1.0,0,36,1,0,0,0
48421,14.0,0.0,4.0,1.0,0.0,3,1.0,0,11,0,0,0,0
48422,27.5,1.0,1.0,1.0,0.0,3,1.0,18,36,1,1,18,0
48423,24.5,0.0,2.0,7.0,1.0,2,1.0,14,2,2,0,0,0
48424,20.0,1.0,4.0,7.0,0.0,2,1.0,0,338,1,0,0,0
48425,16.0,1.0,2.0,7.0,1.0,1,1.0,0,NaN,0,1,14,NaN
48426,22.5,1.0,3.0,1.0,0.0,1,1.0,18,5,0,0,0,0
48427,42.5,0.0,3.0,1.0,0.0,2,0.0,15,0,0,0,0,0
48428,42.5,0.0,4.0,1.0,0.0,2,1.0,21,52,4,1,15,0
48429,32.5,0.0,1.0,7.0,0.0,1,0.0,0,0,0,0,0,0
48430,57.5,0.0,3.0,5.0,0.0,1,0.0,16,0,0,0,0,0
48431,32.5,0.0,2.0,2.0,1.0,1,1.0,15,5,0,0,0,0
48432,32.5,0.0,2.0,1.0,0.0,1,1.0,26,208,4,1,14,2
48433,27.5,0.0,3.0,7.0,0.0,1,1.0,21,1,0,0,0,0
48434,32.5,0.0,3.0,7.0,0.0,2,1.0,18,52,5,0,0,0
48435,27.5,1.0,3.0,7.0,0.0,1,1.0,16,0,0,0,0,0
48436,70.0,0.0,1.0,1.0,0.0,1,1.0,21,3,2,0,0,0
48437,32.5,0.0,2.0,1.0,1.0,2,1.0,16,0,0,1,14,0
48438,21.0,1.0,1.0,1.0,1.0,3,1.0,15,156,NaN,1,16,364
48439,42.5,0.0,3.0,7.0,0.0,2,1.0,12,12,1,0,0,0
48440,42.5,1.0,2.0,7.0,0.0,1,1.0,14,208,2,0,0,0
48441,32.5,0.0,1.0,7.0,1.0,1,0.0,13,0,0,0,0,0
48442,24.5,0.0,1.0,2.0,1.0,2,0.0,0,0,0,0,0,0
48443,16.0,1.0,2.0,7.0,1.0,1,1.0,0,52,2,1,14,337
48444,24.5,1.0,2.0,1.0,0.0,2,1.0,13,0,0,1,15,0
48445,19.0,1.0,2.0,2.0,0.0,3,1.0,14,5,0,0,0,0
48446,19.0,1.0,4.0,1.0,0.0,3,1.0,0,48,0,0,0,0
48447,15.0,0.0,4.0,1.0,0.0,1,1.0,18,12,0,1,15,9
48448,14.0,1.0,3.0,1.0,0.0,1,0.0,19,0,0,0,0,0
48449,24.5,1.0,1.0,5.0,0.0,2,1.0,16,24,0,0,0,0
48450,22.5,0.0,1.0,7.0,0.0,1,0.0,0,0,0,0,0,0
48451,24.5,1.0,4.0,1.0,0.0,1,1.0,0,104,2,1,18,104
48452,15.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48453,22.5,1.0,2.0,5.0,0.0,1,1.0,18,6,0,0,0,0
48454,42.5,1.0,4.0,1.0,0.0,3,1.0,0,12,1,0,0,0
48455,22.5,0.0,1.0,1.0,1.0,2,1.0,14,72,1,1,12,0
48456,42.5,1.0,3.0,1.0,0.0,1,1.0,14,260,6,1,17,0
48457,42.5,1.0,2.0,1.0,1.0,2,1.0,15,240,6,1,15,180
48458,21.0,0.0,1.0,1.0,1.0,1,1.0,43,205,3,1,NaN,NaN
48459,19.0,0.0,2.0,1.0,0.0,2,1.0,21,4,3,1,17,0
48460,18.0,1.0,4.0,1.0,0.0,1,0.0,15,0,0,0,0,0
48461,15.0,1.0,2.0,5.0,0.0,1,0.0,21,0,0,0,0,0
48462,32.5,0.0,1.0,7.0,0.0,1,1.0,22,4,0,0,0,0
48463,14.0,0.0,4.0,7.0,0.0,2,0.0,18,0,0,0,0,0
48464,13.0,0.0,3.0,7.0,0.0,1,1.0,21,10,0,0,0,0
48465,16.0,0.0,2.0,1.0,1.0,3,0.0,9,0,0,0,0,0
48466,14.0,1.0,3.0,7.0,0.0,3,0.0,14,0,0,0,0,0
48467,27.5,1.0,4.0,1.0,0.0,1,1.0,16,52,0,0,0,0
48468,70.0,0.0,4.0,1.0,0.0,1,1.0,16,3,0,1,19,0
48469,16.0,0.0,4.0,1.0,0.0,2,0.0,40,0,0,0,0,0
48470,18.0,0.0,1.0,7.0,0.0,2,1.0,10,0,0,1,16,0
48471,42.5,0.0,2.0,7.0,0.0,2,0.0,0,0,0,0,0,0
48472,27.5,1.0,3.0,5.0,0.0,1,1.0,0,Not sure,6,1,16,0
48473,42.5,1.0,4.0,1.0,0.0,3,1.0,16,10,2,1,18,0
48474,27.5,0.0,2.0,2.0,1.0,2,1.0,21,260,3,1,10,360
48475,32.5,1.0,1.0,1.0,0.0,1,1.0,14,96,3,1,14,0
48476,70.0,0.0,4.0,1.0,0.0,1,1.0,16,363,2,1,18,0
48477,57.5,1.0,4.0,1.0,0.0,2,1.0,14,96,4,1,25,0
48478,57.5,1.0,2.0,2.0,0.0,2,1.0,18,52,NaN,0,0,0
48479,19.0,1.0,1.0,1.0,0.0,1,1.0,15,48,10,1,16,0
48480,24.5,1.0,4.0,1.0,0.0,2,1.0,21,48,3,0,0,0
48481,42.5,0.0,2.0,1.0,0.0,2,0.0,13,0,0,0,0,0
48482,42.5,0.0,2.0,1.0,0.0,2,1.0,17,72,1,1,19,0
48483,70.0,1.0,4.0,7.0,0.0,1,1.0,0,312,2,0,0,0
48484,24.5,0.0,3.0,1.0,0.0,3,1.0,16,72,1,1,16,5
48485,20.0,0.0,2.0,1.0,0.0,2,1.0,0,52,15,0,0,0
48486,18.0,0.0,4.0,5.0,0.0,3,0.0,17,0,0,0,0,0
48487,12.0,0.0,4.0,1.0,1.0,2,0.0,17,0,0,0,0,0
48488,12.0,1.0,4.0,1.0,0.0,3,0.0,13,0,0,0,0,0
48489,14.0,0.0,2.0,7.0,0.0,1,0.0,0,0,0,0,0,0
48490,13.0,0.0,4.0,5.0,0.0,2,0.0,0,0,0,0,0,0
48491,32.5,0.0,4.0,1.0,0.0,2,1.0,0,24,1,1,19,0
48492,57.5,1.0,2.0,7.0,0.0,2,1.0,0,52,1,0,0,0
48493,22.5,0.0,4.0,1.0,0.0,3,1.0,NaN,104,2,1,21,0
48494,16.0,1.0,4.0,1.0,0.0,3,1.0,0,2,0,0,0,0
48495,42.5,1.0,4.0,6.0,1.0,2,1.0,16,0,0,0,0,0
48496,32.5,0.0,4.0,1.0,0.0,1,1.0,0,104,1,0,0,0
48497,42.5,0.0,4.0,1.0,0.0,2,1.0,20,15,1,1,16,0
48498,42.5,1.0,2.0,1.0,0.0,1,1.0,0,364,3,0,0,0
48499,42.5,1.0,4.0,1.0,0.0,2,1.0,0,60,2,0,0,0
48500,42.5,0.0,2.0,1.0,0.0,1,1.0,18,0,0,1,14,0
48501,15.0,0.0,4.0,1.0,0.0,1,1.0,20,5,3,0,0,0
48502,42.5,0.0,3.0,7.0,0.0,1,1.0,0,24,4,0,0,0
48503,32.5,0.0,3.0,1.0,0.0,3,1.0,16,36,1,0,0,0
48504,57.5,0.0,1.0,2.0,0.0,1,1.0,17,36,1,1,20,0
48505,21.0,1.0,1.0,1.0,0.0,2,1.0,20,104,6,1,18,362
48506,57.5,1.0,4.0,1.0,0.0,2,1.0,13,208,4,1,18,0
48507,24.5,0.0,1.0,1.0,1.0,1,1.0,12,24,2,1,16,30
48508,19.0,1.0,3.0,2.0,0.0,2,1.0,13,72,4,0,0,0
48509,42.5,1.0,2.0,1.0,0.0,2,1.0,20,96,2,0,0,0
48510,42.5,1.0,4.0,1.0,0.0,1,1.0,17,364,2,0,0,0
48511,17.0,1.0,3.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48512,15.0,0.0,4.0,1.0,0.0,1,0.0,13,0,0,0,0,0
48513,42.5,1.0,3.0,7.0,0.0,2,1.0,25,0,0,0,0,0
48514,32.5,1.0,2.0,1.0,0.0,1,1.0,15,104,4,1,17,52
48515,57.5,0.0,3.0,1.0,0.0,3,1.0,16,2,0,0,0,0
48516,42.5,0.0,2.0,1.0,0.0,1,1.0,0,36,0,1,20,0
48517,16.0,0.0,1.0,7.0,0.0,2,1.0,16,104,4,1,15,0
48518,32.5,0.0,3.0,7.0,0.0,3,1.0,16,3,0,1,13,0
48519,27.5,0.0,1.0,1.0,1.0,1,1.0,14,36,4,1,18,0
48520,42.5,0.0,4.0,5.0,0.0,1,1.0,18,36,1,0,0,0
48521,15.0,0.0,1.0,7.0,1.0,1,0.0,0,0,0,0,0,0
48522,19.0,0.0,1.0,7.0,0.0,1,1.0,18,312,4,1,16,48
48523,32.5,0.0,3.0,1.0,1.0,2,1.0,0,52,3,1,17,0
48524,57.5,0.0,2.0,1.0,0.0,1,1.0,21,96,1,0,0,0
48525,27.5,1.0,2.0,1.0,0.0,3,1.0,0,260,30,1,13,156
48526,32.5,0.0,4.0,1.0,0.0,1,1.0,13,156,1,1,17,0
48527,32.5,0.0,2.0,1.0,0.0,2,1.0,0,104,NaN,0,0,0
48528,15.0,0.0,2.0,7.0,0.0,2,1.0,16,84,0,1,13,0
48529,14.0,1.0,4.0,1.0,1.0,2,0.0,15,0,0,0,0,0
48530,13.0,0.0,2.0,7.0,0.0,2,0.0,0,0,0,0,0,0
48531,42.5,1.0,4.0,5.0,0.0,3,1.0,17,2,0,0,0,0
48532,57.5,0.0,4.0,1.0,0.0,1,1.0,16,12,0,1,15,0
48533,70.0,1.0,1.0,6.0,1.0,1,1.0,16,0,0,1,21,0
48534,22.5,0.0,3.0,7.0,0.0,2,0.0,16,0,0,0,0,0
48535,42.5,0.0,3.0,1.0,0.0,2,1.0,17,104,1,1,21,0
48536,20.0,1.0,3.0,1.0,0.0,1,1.0,10,156,5,0,0,0
48537,13.0,0.0,2.0,1.0,0.0,3,0.0,17,0,0,0,0,0
48538,22.5,1.0,1.0,2.0,1.0,1,1.0,16,156,2,1,12,0
48539,32.5,1.0,3.0,1.0,1.0,2,1.0,15,0,0,1,11,0
48540,57.5,1.0,3.0,1.0,0.0,3,1.0,14,NaN,NaN,1,16,0
48541,42.5,0.0,4.0,1.0,0.0,2,1.0,0,72,2,0,0,0
48542,57.5,0.0,3.0,3.0,0.0,1,1.0,28,0,0,0,0,0
48543,32.5,1.0,3.0,7.0,0.0,1,1.0,23,52,3,1,21,0
48544,42.5,1.0,2.0,1.0,1.0,2,1.0,9,0,0,1,29,0
48545,32.5,0.0,1.0,1.0,1.0,2,0.0,0,0,0,0,0,0
48546,14.0,1.0,2.0,1.0,1.0,1,0.0,NaN,0,0,0,0,0
48547,21.0,0.0,2.0,1.0,0.0,2,1.0,15,5,0,1,18,0
48548,32.5,0.0,4.0,1.0,0.0,1,1.0,20,36,1,0,0,0
48549,22.5,1.0,1.0,1.0,0.0,1,1.0,13,156,2,1,14,60
48550,42.5,1.0,4.0,1.0,0.0,2,1.0,17,2,0,0,0,0
48551,16.0,1.0,3.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48552,22.5,0.0,3.0,1.0,0.0,1,1.0,16,36,4,0,0,0
48553,32.5,0.0,4.0,2.0,0.0,2,1.0,0,60,1,0,0,0
48554,42.5,1.0,2.0,1.0,1.0,2,1.0,13,2,6,1,19,0
48555,57.5,0.0,3.0,1.0,0.0,2,1.0,18,0,0,0,0,0
48556,70.0,1.0,2.0,1.0,0.0,3,1.0,0,0,0,0,0,0
48557,22.5,1.0,4.0,1.0,0.0,1,1.0,0,156,4,1,14,156
48558,21.0,1.0,3.0,2.0,0.0,1,1.0,16,60,0,1,20,0
48559,42.5,0.0,1.0,2.0,1.0,2,1.0,14,120,2,0,0,0
48560,70.0,0.0,2.0,1.0,0.0,2,1.0,21,0,0,0,0,0
48561,24.5,1.0,4.0,1.0,0.0,1,1.0,17,5,0,1,16,0
48562,18.0,0.0,1.0,2.0,1.0,3,1.0,20,NaN,NaN,0,0,0
48563,42.5,0.0,4.0,1.0,0.0,1,1.0,20,156,2,1,21,0
48564,42.5,1.0,1.0,1.0,0.0,2,1.0,16,0,0,1,18,0
48565,14.0,1.0,2.0,2.0,1.0,2,1.0,0,12,0,1,11,27
48566,42.5,0.0,4.0,1.0,0.0,3,0.0,14,0,0,0,0,0
48567,15.0,1.0,3.0,1.0,0.0,1,0.0,17,0,0,0,0,0
48568,22.5,0.0,3.0,1.0,0.0,1,1.0,0,337,2,1,13,312
48569,42.5,0.0,3.0,1.0,0.0,1,1.0,0,5,0,0,0,0
48570,17.0,0.0,2.0,1.0,1.0,2,1.0,0,0,0,1,16,0
48571,27.5,1.0,2.0,1.0,0.0,1,1.0,0,12,4,1,18,3
48572,42.5,0.0,2.0,7.0,1.0,3,0.0,16,0,0,0,0,0
48573,42.5,1.0,1.0,3.0,0.0,2,0.0,0,0,0,0,0,0
48574,70.0,1.0,2.0,1.0,0.0,3,1.0,16,0,0,0,0,0
48575,12.0,1.0,1.0,3.0,1.0,2,0.0,12,0,0,0,0,0
48576,20.0,1.0,2.0,1.0,0.0,2,1.0,16,36,7,1,17,180
48577,22.5,0.0,1.0,1.0,1.0,3,1.0,16,0,0,1,14,0
48578,42.5,1.0,3.0,1.0,0.0,1,1.0,16,0,0,0,0,0
48579,42.5,1.0,3.0,2.0,0.0,1,1.0,21,36,1,0,0,0
48580,32.5,1.0,3.0,1.0,0.0,3,1.0,16,72,3,1,18,0
48581,16.0,0.0,4.0,7.0,0.0,2,1.0,12,24,0,0,0,0
48582,42.5,0.0,3.0,1.0,0.0,2,1.0,0,156,1,1,16,5
48583,14.0,0.0,4.0,1.0,0.0,2,0.0,17,0,0,0,0,0
48584,32.5,0.0,2.0,7.0,1.0,3,0.0,0,0,0,0,0,0
48585,70.0,0.0,1.0,7.0,1.0,3,1.0,0,0,0,0,0,0
48586,14.0,1.0,2.0,7.0,1.0,3,0.0,15,0,0,0,0,0
48587,19.0,1.0,4.0,1.0,0.0,1,0.0,13,0,0,0,0,0
48588,70.0,0.0,2.0,5.0,0.0,1,1.0,14,6,11,0,0,0
48589,42.5,0.0,2.0,1.0,0.0,1,1.0,0,104,2,1,45,0
48590,22.5,0.0,1.0,1.0,1.0,1,1.0,0,104,2,1,16,52
48591,57.5,0.0,4.0,7.0,0.0,1,1.0,14,5,2,0,0,0
48592,57.5,0.0,3.0,1.0,0.0,2,1.0,13,0,0,0,0,0
48593,18.0,1.0,1.0,1.0,0.0,1,1.0,0,104,3,1,17,52
48594,32.5,0.0,1.0,2.0,1.0,2,1.0,14,Not sure,2,1,15,0
48595,42.5,0.0,2.0,1.0,0.0,2,1.0,15,36,3,1,21,0
48596,21.0,1.0,2.0,1.0,0.0,1,0.0,18,0,0,0,0,0
48597,18.0,0.0,4.0,1.0,0.0,2,1.0,18,2,0,0,0,0
48598,42.5,1.0,4.0,1.0,0.0,2,1.0,0,338,12,1,15,0
48599,57.5,1.0,1.0,2.0,0.0,2,1.0,19,3,0,1,16,0
48600,24.5,1.0,1.0,2.0,1.0,2,1.0,18,12,8,1,15,364
48601,42.5,0.0,2.0,1.0,0.0,1,1.0,18,120,3,1,30,0
48602,57.5,1.0,4.0,1.0,0.0,2,1.0,0,144,1,1,18,0
48603,24.5,1.0,2.0,2.0,0.0,1,1.0,5,36,1,1,12,156
48604,42.5,0.0,2.0,1.0,0.0,2,1.0,0,7,0,1,22,0
48605,57.5,1.0,4.0,1.0,0.0,2,1.0,0,24,2,1,20,0
48606,18.0,1.0,4.0,7.0,0.0,1,0.0,15,0,0,0,0,0
48607,27.5,0.0,1.0,7.0,1.0,3,1.0,17,0,0,0,0,0
48608,27.5,0.0,2.0,1.0,0.0,2,1.0,11,52,1,1,17,0
48609,21.0,1.0,1.0,1.0,0.0,2,1.0,14,104,9,0,0,0
48610,27.5,1.0,2.0,1.0,0.0,1,1.0,14,104,12,1,17,10
48611,18.0,0.0,4.0,1.0,0.0,1,1.0,17,52,3,1,16,5
48612,27.5,0.0,2.0,1.0,0.0,1,1.0,13,72,3,1,17,4
48613,27.5,1.0,2.0,1.0,0.0,1,1.0,11,104,3,1,19,8
48614,32.5,0.0,4.0,1.0,0.0,3,1.0,0,52,1,0,0,0
48615,22.5,0.0,2.0,1.0,0.0,1,1.0,0,5,3,1,17,0
48616,57.5,0.0,3.0,3.0,0.0,2,0.0,20,0,0,0,0,0
48617,19.0,1.0,3.0,7.0,0.0,1,0.0,15,0,0,0,0,0
48618,20.0,0.0,4.0,1.0,0.0,2,1.0,14,104,4,1,18,1
48619,42.5,1.0,2.0,1.0,0.0,1,1.0,16,364,NaN,0,0,0
48620,32.5,0.0,2.0,1.0,0.0,1,1.0,14,208,3,1,21,0
48621,70.0,1.0,2.0,2.0,0.0,1,1.0,0,0,0,1,25,0
48622,13.0,1.0,3.0,1.0,1.0,2,0.0,18,0,0,0,0,0
48623,17.0,0.0,4.0,7.0,0.0,1,0.0,0,0,0,0,0,0
48624,42.5,0.0,4.0,1.0,0.0,1,1.0,19,24,0,1,44,1
48625,15.0,0.0,2.0,1.0,0.0,1,0.0,15,0,0,0,0,0
48626,57.5,1.0,4.0,1.0,0.0,1,1.0,0,312,2,1,18,0
48627,15.0,0.0,4.0,1.0,0.0,2,0.0,16,0,0,0,0,0
48628,57.5,1.0,2.0,7.0,0.0,2,1.0,15,6,NaN,0,0,0
48629,27.5,0.0,2.0,1.0,0.0,1,1.0,17,2,1,0,0,0
48630,57.5,0.0,2.0,1.0,0.0,3,1.0,16,0,0,0,0,0
48631,17.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0
48632,57.5,0.0,1.0,2.0,1.0,1,0.0,21,0,0,0,0,0
48633,42.5,1.0,4.0,1.0,0.0,1,1.0,0,300,1,1,18,0
48634,14.0,0.0,1.0,7.0,0.0,3,0.0,0,0,0,0,0,0
48635,32.5,1.0,2.0,7.0,0.0,3,1.0,10,36,NaN,0,0,0
48636,24.5,0.0,3.0,7.0,0.0,1,0.0,21,0,0,0,0,0
48637,27.5,1.0,3.0,1.0,0.0,2,1.0,22,0,0,1,17,0
48638,21.0,1.0,1.0,1.0,0.0,2,1.0,13,8,1,0,0,0
48639,42.5,0.0,4.0,6.0,0.0,3,1.0,15,104,2,0,0,0
48640,18.0,0.0,1.0,6.0,0.0,3,1.0,12,144,2,1,17,156
48641,14.0,1.0,2.0,7.0,0.0,3,0.0,22,0,0,0,0,0
48642,42.5,0.0,4.0,1.0,0.0,1,1.0,15,48,1,0,0,0
48643,21.0,0.0,1.0,1.0,0.0,2,1.0,17,24,3,1,13,0
48644,57.5,0.0,3.0,2.0,0.0,1,1.0,20,48,1,0,0,0
48645,22.5,0.0,2.0,2.0,0.0,3,1.0,15,45,2,1,19,312
48646,13.0,1.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
48647,42.5,0.0,1.0,7.0,0.0,2,1.0,16,48,NaN,1,16,0
48648,57.5,0.0,1.0,7.0,1.0,2,1.0,22,0,0,0,0,0
48649,16.0,1.0,2.0,1.0,1.0,2,1.0,15,3,2,1,14,0
48650,42.5,0.0,3.0,1.0,0.0,3,1.0,18,3,0,0,0,0
48651,20.0,0.0,1.0,7.0,1.0,3,0.0,24,0,0,1,13,364
48652,42.5,0.0,4.0,7.0,0.0,2,1.0,0,104,2,0,0,0
